"canonical_product_id","name","shop","date","original_price","promotion_price","match_status"
"prod_4332e8cee8b3ede7","Ампула для лица `COSNORI` PANTHE-SHOT 675 с пантенолом и микроиглами 50 мл","podruzhka","2026-09-17 15:05:41.617",2790,1674,"provisional"
"prod_4332e8cee8b3ede7","Ампула для лица `COSNORI` PANTHE-SHOT 675 с пантенолом и микроиглами 50 мл","podruzhka","2026-09-17 15:15:47.453",2790,1674,"provisional"
"prod_4332e8cee8b3ede7","Ампула для лица `COSNORI` PANTHE-SHOT 675 с пантенолом и микроиглами 50 мл","podruzhka","2026-09-17 15:25:51.645",2790,1674,"provisional"
"prod_4332e8cee8b3ede7","Ампула для лица `COSNORI` PANTHE-SHOT 675 с пантенолом и микроиглами 50 мл","podruzhka","2026-09-17 16:33:44.881",2790,1674,"provisional"
"prod_4481a3e65274398c","Стиральная машина Stinol WSTS 610 E","holodilnik","2026-09-17 15:05:38.988",25490,21299,"provisional"
"prod_4481a3e65274398c","Стиральная машина Stinol WSTS 610 E","holodilnik","2026-09-17 15:15:40.490",25490,21299,"provisional"
"prod_4481a3e65274398c","Стиральная машина Stinol WSTS 610 E","holodilnik","2026-09-17 15:25:41.614",25490,21299,"provisional"
"prod_4481a3e65274398c","Стиральная машина Stinol WSTS 610 E","holodilnik","2026-09-17 16:33:31.799",25490,21299,"provisional"
"prod_4481a3e65274398c","Стиральная машина Stinol WSTS 610 E","holodilnik","2026-09-17 16:43:32.605",25490,21299,"provisional"
"prod_45b70ae1eeb2d76e","Мармелад жевательный Juuums вкус клубника со сливками, 80 г","magnit","2026-09-17 14:43:16.352",119.99,99.99,"provisional"
"prod_45b70ae1eeb2d76e","Мармелад жевательный Juuums вкус клубника со сливками, 80 г","magnit","2026-09-17 14:53:18.562",119.99,99.99,"provisional"
"prod_45b70ae1eeb2d76e","Мармелад жевательный Juuums вкус клубника со сливками, 80 г","magnit","2026-09-17 15:03:19.674",119.99,99.99,"provisional"
"prod_45b70ae1eeb2d76e","Мармелад жевательный Juuums вкус клубника со сливками, 80 г","magnit","2026-09-17 15:13:20.509",119.99,99.99,"provisional"
"prod_45b70ae1eeb2d76e","Мармелад жевательный Juuums вкус клубника со сливками, 80 г","magnit","2026-09-17 15:23:21.436",119.99,99.99,"provisional"
"prod_45b70ae1eeb2d76e","Мармелад жевательный Juuums вкус клубника со сливками, 80 г","magnit","2026-09-17 16:31:12.500",119.99,99.99,"provisional"
"prod_45b70ae1eeb2d76e","Мармелад жевательный Juuums вкус клубника со сливками, 80 г","magnit","2026-09-17 16:41:13.532",119.99,99.99,"provisional"
"prod_48985ffef0f3b816","Горбуша натуральная , 240г","lenta","2026-09-17 14:43:23.670",178.99,169.99,"provisional"
"prod_48985ffef0f3b816","Горбуша натуральная , 240г","lenta","2026-09-17 14:54:37.704",178.99,169.99,"provisional"
"prod_48985ffef0f3b816","Горбуша натуральная , 240г","lenta","2026-09-17 15:05:56.712",178.99,169.99,"provisional"
"prod_48985ffef0f3b816","Горбуша натуральная , 240г","lenta","2026-09-17 15:17:13.594",178.99,169.99,"provisional"
"prod_48985ffef0f3b816","Горбуша натуральная , 240г","lenta","2026-09-17 15:28:28.328",178.99,169.99,"provisional"
"prod_48985ffef0f3b816","Горбуша натуральная , 240г","lenta","2026-09-17 16:37:14.931",178.99,169.99,"provisional"
"prod_4a0eda8918361861","Monsieur Big Mascara Тушь для ресниц","iledebeaute","2026-09-17 15:06:25.850",5770,4327,"provisional"
"prod_4a0eda8918361861","Monsieur Big Mascara Тушь для ресниц","iledebeaute","2026-09-17 15:17:28.059",5770,4327,"provisional"
"prod_4a0eda8918361861","Monsieur Big Mascara Тушь для ресниц","iledebeaute","2026-09-17 15:28:42.927",5770,4327,"provisional"
"prod_4a0eda8918361861","Monsieur Big Mascara Тушь для ресниц","iledebeaute","2026-09-17 16:37:23.910",5770,4327,"provisional"
"prod_4e7873c5011b15dc","DRAMA SIZED MASCARA Тушь с эффектом накладных ресниц","iledebeaute","2026-09-17 15:06:30.797",2800,1260,"provisional"
"prod_4e7873c5011b15dc","DRAMA SIZED MASCARA Тушь с эффектом накладных ресниц","iledebeaute","2026-09-17 15:17:34.063",2800,1260,"provisional"
"prod_4e7873c5011b15dc","DRAMA SIZED MASCARA Тушь с эффектом накладных ресниц","iledebeaute","2026-09-17 15:28:49.380",2800,1260,"provisional"
"prod_4e7873c5011b15dc","DRAMA SIZED MASCARA Тушь с эффектом накладных ресниц","iledebeaute","2026-09-17 16:37:29.116",2800,1260,"provisional"
"prod_4fe7d8e5bcf10870","Матрасик для пеленания на кроватку Mr Sandman, доска пеленальная на комод, 68х47 см, от 0 до 6 месяцев.","mvideo","2026-09-17 14:43:17.143",5000,2792,"provisional"
"prod_4fe7d8e5bcf10870","Матрасик для пеленания на кроватку Mr Sandman, доска пеленальная на комод, 68х47 см, от 0 до 6 месяцев.","mvideo","2026-09-17 14:53:23.790",5000,2792,"provisional"
"prod_4fe7d8e5bcf10870","Матрасик для пеленания на кроватку Mr Sandman, доска пеленальная на комод, 68х47 см, от 0 до 6 месяцев.","mvideo","2026-09-17 15:03:26.683",5000,2792,"provisional"
"prod_4fe7d8e5bcf10870","Матрасик для пеленания на кроватку Mr Sandman, доска пеленальная на комод, 68х47 см, от 0 до 6 месяцев.","mvideo","2026-09-17 15:13:29.226",5000,2792,"provisional"
"prod_4fe7d8e5bcf10870","Матрасик для пеленания на кроватку Mr Sandman, доска пеленальная на комод, 68х47 см, от 0 до 6 месяцев.","mvideo","2026-09-17 15:23:32.181",5000,2792,"provisional"
"prod_4fe7d8e5bcf10870","Матрасик для пеленания на кроватку Mr Sandman, доска пеленальная на комод, 68х47 см, от 0 до 6 месяцев.","mvideo","2026-09-17 16:31:23.276",5000,2792,"provisional"
"prod_4fe7d8e5bcf10870","Матрасик для пеленания на кроватку Mr Sandman, доска пеленальная на комод, 68х47 см, от 0 до 6 месяцев.","mvideo","2026-09-17 16:41:24.859",5000,2792,"provisional"
"prod_50cc7f7a7b86f7ab","Стакан для ванной Wellfort, стекло Bohemian","magnit","2026-09-17 14:43:16.355",179.99,129.99,"provisional"
"prod_50cc7f7a7b86f7ab","Стакан для ванной Wellfort, стекло Bohemian","magnit","2026-09-17 14:53:18.564",179.99,129.99,"provisional"
"prod_50cc7f7a7b86f7ab","Стакан для ванной Wellfort, стекло Bohemian","magnit","2026-09-17 15:03:19.678",179.99,129.99,"provisional"
"prod_50cc7f7a7b86f7ab","Стакан для ванной Wellfort, стекло Bohemian","magnit","2026-09-17 15:13:20.511",179.99,129.99,"provisional"
"prod_50cc7f7a7b86f7ab","Стакан для ванной Wellfort, стекло Bohemian","magnit","2026-09-17 15:23:21.439",179.99,129.99,"provisional"
"prod_50cc7f7a7b86f7ab","Стакан для ванной Wellfort, стекло Bohemian","magnit","2026-09-17 16:31:12.502",179.99,129.99,"provisional"
"prod_50cc7f7a7b86f7ab","Стакан для ванной Wellfort, стекло Bohemian","magnit","2026-09-17 16:41:13.534",179.99,129.99,"provisional"
"prod_5406ca549009b3b9","Шампунь для волос SOKOLOV Basil&Mandarin, для объема волос , 750 мл","lenta","2026-09-17 14:43:39.605",2104.22,549.99,"provisional"
"prod_5406ca549009b3b9","Шампунь для волос SOKOLOV Basil&Mandarin, для объема волос , 750 мл","lenta","2026-09-17 14:54:55.332",2104.22,549.99,"provisional"
"prod_5406ca549009b3b9","Шампунь для волос SOKOLOV Basil&Mandarin, для объема волос , 750 мл","lenta","2026-09-17 15:06:11.729",2104.22,549.99,"provisional"
"prod_5406ca549009b3b9","Шампунь для волос SOKOLOV Basil&Mandarin, для объема волос , 750 мл","lenta","2026-09-17 15:17:33.652",2104.22,549.99,"provisional"
"prod_5406ca549009b3b9","Шампунь для волос SOKOLOV Basil&Mandarin, для объема волос , 750 мл","lenta","2026-09-17 15:28:47.518",2104.22,549.99,"provisional"
"prod_5406ca549009b3b9","Шампунь для волос SOKOLOV Basil&Mandarin, для объема волос , 750 мл","lenta","2026-09-17 16:37:29.391",2104.22,549.99,"provisional"
"prod_5730126abeae7fd8","Гель для душа SOKOLOV Basil&Mandarin , 400мл","lenta","2026-09-17 14:44:22.977",273.69,159.99,"provisional"
"prod_5730126abeae7fd8","Гель для душа SOKOLOV Basil&Mandarin , 400мл","lenta","2026-09-17 14:55:40.945",273.69,159.99,"provisional"
"prod_5730126abeae7fd8","Гель для душа SOKOLOV Basil&Mandarin , 400мл","lenta","2026-09-17 15:06:59.366",273.69,159.99,"provisional"
"prod_5730126abeae7fd8","Гель для душа SOKOLOV Basil&Mandarin , 400мл","lenta","2026-09-17 15:18:15.567",273.69,159.99,"provisional"
"prod_5730126abeae7fd8","Гель для душа SOKOLOV Basil&Mandarin , 400мл","lenta","2026-09-17 15:49:26.734",273.69,159.99,"provisional"
"prod_5730126abeae7fd8","Гель для душа SOKOLOV Basil&Mandarin , 400мл","lenta","2026-09-17 16:38:08.085",273.69,159.99,"provisional"
"prod_5905c453c9877f8d","Мороженое Свитлогорье эскимо с драже «Неон» и взрывной карамелью 12%, 80 г","magnit","2026-09-17 14:43:16.349",184.99,119.99,"provisional"
"prod_5905c453c9877f8d","Мороженое Свитлогорье эскимо с драже «Неон» и взрывной карамелью 12%, 80 г","magnit","2026-09-17 14:53:18.560",184.99,119.99,"provisional"
"prod_5905c453c9877f8d","Мороженое Свитлогорье эскимо с драже «Неон» и взрывной карамелью 12%, 80 г","magnit","2026-09-17 15:03:19.673",184.99,119.99,"provisional"
"prod_5905c453c9877f8d","Мороженое Свитлогорье эскимо с драже «Неон» и взрывной карамелью 12%, 80 г","magnit","2026-09-17 15:13:20.507",184.99,119.99,"provisional"
"prod_5905c453c9877f8d","Мороженое Свитлогорье эскимо с драже «Неон» и взрывной карамелью 12%, 80 г","magnit","2026-09-17 15:23:21.435",184.99,119.99,"provisional"
"prod_5905c453c9877f8d","Мороженое Свитлогорье эскимо с драже «Неон» и взрывной карамелью 12%, 80 г","magnit","2026-09-17 16:31:12.499",184.99,119.99,"provisional"
"prod_5905c453c9877f8d","Мороженое Свитлогорье эскимо с драже «Неон» и взрывной карамелью 12%, 80 г","magnit","2026-09-17 16:41:13.531",184.99,119.99,"provisional"
"prod_598e9167c0fb37ad","Defy Дезодорант","iledebeaute","2026-09-17 15:06:33.352",3670,2385,"provisional"
"prod_598e9167c0fb37ad","Defy Дезодорант","iledebeaute","2026-09-17 15:17:36.689",3670,2385,"provisional"
"prod_598e9167c0fb37ad","Defy Дезодорант","iledebeaute","2026-09-17 15:28:52.166",3670,2385,"provisional"
"prod_598e9167c0fb37ad","Defy Дезодорант","iledebeaute","2026-09-17 16:37:31.863",3670,2385,"provisional"
"prod_5a544d6968ced320","Мыльница Wellfort, стекло Bohemian","magnit","2026-09-17 14:43:16.354",149.99,99.99,"provisional"
"prod_5a544d6968ced320","Мыльница Wellfort, стекло Bohemian","magnit","2026-09-17 14:53:18.563",149.99,99.99,"provisional"
"prod_5a544d6968ced320","Мыльница Wellfort, стекло Bohemian","magnit","2026-09-17 15:03:19.676",149.99,99.99,"provisional"
"prod_5a544d6968ced320","Мыльница Wellfort, стекло Bohemian","magnit","2026-09-17 15:13:20.510",149.99,99.99,"provisional"
"prod_5a544d6968ced320","Мыльница Wellfort, стекло Bohemian","magnit","2026-09-17 15:23:21.438",149.99,99.99,"provisional"
"prod_5a544d6968ced320","Мыльница Wellfort, стекло Bohemian","magnit","2026-09-17 16:31:12.501",149.99,99.99,"provisional"
"prod_5a544d6968ced320","Мыльница Wellfort, стекло Bohemian","magnit","2026-09-17 16:41:13.533",149.99,99.99,"provisional"
"prod_5be826adba03ccc0","Мороженое Bahroma пломбир шоколадный чизкейк, черное печенье 12%, 320 г","magnit","2026-09-17 14:43:16.339",769.99,499.99,"provisional"
"prod_5be826adba03ccc0","Мороженое Bahroma пломбир шоколадный чизкейк, черное печенье 12%, 320 г","magnit","2026-09-17 14:53:18.551",769.99,499.99,"provisional"
"prod_5be826adba03ccc0","Мороженое Bahroma пломбир шоколадный чизкейк, черное печенье 12%, 320 г","magnit","2026-09-17 15:03:19.668",769.99,499.99,"provisional"
"prod_5be826adba03ccc0","Мороженое Bahroma пломбир шоколадный чизкейк, черное печенье 12%, 320 г","magnit","2026-09-17 15:13:20.501",769.99,499.99,"provisional"
"prod_5be826adba03ccc0","Мороженое Bahroma пломбир шоколадный чизкейк, черное печенье 12%, 320 г","magnit","2026-09-17 15:23:21.430",769.99,499.99,"provisional"
"prod_5be826adba03ccc0","Мороженое Bahroma пломбир шоколадный чизкейк, черное печенье 12%, 320 г","magnit","2026-09-17 16:31:12.496",769.99,499.99,"provisional"
"prod_5be826adba03ccc0","Мороженое Bahroma пломбир шоколадный чизкейк, черное печенье 12%, 320 г","magnit","2026-09-17 16:41:13.527",769.99,499.99,"provisional"
"prod_5c6a64bbe3f7cd80","Скраб для тела Synergetic антицеллюлитный Пачули и ароматный бергамот, 300 мл","magnit","2026-09-17 14:43:16.375",499.99,369.99,"provisional"
"prod_5c6a64bbe3f7cd80","Скраб для тела Synergetic антицеллюлитный Пачули и ароматный бергамот, 300 мл","magnit","2026-09-17 14:53:18.579",499.99,369.99,"provisional"
"prod_5c6a64bbe3f7cd80","Скраб для тела Synergetic антицеллюлитный Пачули и ароматный бергамот, 300 мл","magnit","2026-09-17 15:03:19.694",499.99,369.99,"provisional"
"prod_5c6a64bbe3f7cd80","Скраб для тела Synergetic антицеллюлитный Пачули и ароматный бергамот, 300 мл","magnit","2026-09-17 15:13:20.524",499.99,369.99,"provisional"
"prod_5c6a64bbe3f7cd80","Скраб для тела Synergetic антицеллюлитный Пачули и ароматный бергамот, 300 мл","magnit","2026-09-17 15:23:21.451",499.99,369.99,"provisional"
"prod_5c6a64bbe3f7cd80","Скраб для тела Synergetic антицеллюлитный Пачули и ароматный бергамот, 300 мл","magnit","2026-09-17 16:31:12.511",499.99,369.99,"provisional"
"prod_5c6a64bbe3f7cd80","Скраб для тела Synergetic антицеллюлитный Пачули и ароматный бергамот, 300 мл","magnit","2026-09-17 16:41:13.543",499.99,369.99,"provisional"
"prod_5ce5cda4f9a38006","Филе куриное в хрустящей корочке с кисло‑сладким соусом РЕСТО ШИК , 200г","lenta","2026-09-17 14:44:12.827",199.99,189.99,"provisional"
"prod_5ce5cda4f9a38006","Филе куриное в хрустящей корочке с кисло‑сладким соусом РЕСТО ШИК , 200г","lenta","2026-09-17 14:55:31.863",199.99,189.99,"provisional"
"prod_5ce5cda4f9a38006","Филе куриное в хрустящей корочке с кисло‑сладким соусом РЕСТО ШИК , 200г","lenta","2026-09-17 15:06:49.177",199.99,189.99,"provisional"
"prod_5ce5cda4f9a38006","Филе куриное в хрустящей корочке с кисло‑сладким соусом РЕСТО ШИК , 200г","lenta","2026-09-17 15:18:05.495",199.99,189.99,"provisional"
"prod_5ce5cda4f9a38006","Филе куриное в хрустящей корочке с кисло‑сладким соусом РЕСТО ШИК , 200г","lenta","2026-09-17 16:37:58.834",199.99,189.99,"provisional"
"prod_602bc172f7aca7a4","Мяч гимнастический фитбол 75 см","mvideo","2026-09-17 14:43:17.137",3311,2016,"provisional"
"prod_602bc172f7aca7a4","Мяч гимнастический фитбол 75 см","mvideo","2026-09-17 14:53:23.779",3311,2016,"provisional"
"prod_602bc172f7aca7a4","Мяч гимнастический фитбол 75 см","mvideo","2026-09-17 15:03:26.676",3311,2016,"provisional"
"prod_602bc172f7aca7a4","Мяч гимнастический фитбол 75 см","mvideo","2026-09-17 15:13:29.220",3311,2016,"provisional"
"prod_602bc172f7aca7a4","Мяч гимнастический фитбол 75 см","mvideo","2026-09-17 15:23:32.176",3311,2016,"provisional"
"prod_602bc172f7aca7a4","Мяч гимнастический фитбол 75 см","mvideo","2026-09-17 16:31:23.273",3311,2016,"provisional"
"prod_602bc172f7aca7a4","Мяч гимнастический фитбол 75 см","mvideo","2026-09-17 16:41:24.855",3311,2016,"provisional"
"prod_607ae73404b90a7f","Стиральная машина Stinol WSTU 410 B","holodilnik","2026-09-17 15:05:38.985",22490,20499,"provisional"
"prod_607ae73404b90a7f","Стиральная машина Stinol WSTU 410 B","holodilnik","2026-09-17 15:15:40.488",22490,20499,"provisional"
"prod_607ae73404b90a7f","Стиральная машина Stinol WSTU 410 B","holodilnik","2026-09-17 15:25:41.612",22490,20499,"provisional"
"prod_607ae73404b90a7f","Стиральная машина Stinol WSTU 410 B","holodilnik","2026-09-17 16:33:31.797",22490,20499,"provisional"
"prod_607ae73404b90a7f","Стиральная машина Stinol WSTU 410 B","holodilnik","2026-09-17 16:43:32.603",22490,20499,"provisional"
"prod_61c4d629aa2094af","Скраб для тела Рецепты бабушки Агафьи морошка на сахаре, 300 мл","magnit","2026-09-17 14:43:16.365",229.99,199.99,"provisional"
"prod_61c4d629aa2094af","Скраб для тела Рецепты бабушки Агафьи морошка на сахаре, 300 мл","magnit","2026-09-17 14:53:18.572",229.99,199.99,"provisional"
"prod_61c4d629aa2094af","Скраб для тела Рецепты бабушки Агафьи морошка на сахаре, 300 мл","magnit","2026-09-17 15:03:19.687",229.99,199.99,"provisional"
"prod_61c4d629aa2094af","Скраб для тела Рецепты бабушки Агафьи морошка на сахаре, 300 мл","magnit","2026-09-17 15:13:20.517",229.99,199.99,"provisional"
"prod_61c4d629aa2094af","Скраб для тела Рецепты бабушки Агафьи морошка на сахаре, 300 мл","magnit","2026-09-17 15:23:21.445",229.99,199.99,"provisional"
"prod_61c4d629aa2094af","Скраб для тела Рецепты бабушки Агафьи морошка на сахаре, 300 мл","magnit","2026-09-17 16:31:12.507",229.99,199.99,"provisional"
"prod_61c4d629aa2094af","Скраб для тела Рецепты бабушки Агафьи морошка на сахаре, 300 мл","magnit","2026-09-17 16:41:13.538",229.99,199.99,"provisional"
"prod_63824390026c58c5","Скраб для тела Synergetic Цветущий инжир и лотос, 300 мл","magnit","2026-09-17 14:43:16.369",499.99,387.99,"provisional"
"prod_63824390026c58c5","Скраб для тела Synergetic Цветущий инжир и лотос, 300 мл","magnit","2026-09-17 14:53:18.574",499.99,387.99,"provisional"
"prod_63824390026c58c5","Скраб для тела Synergetic Цветущий инжир и лотос, 300 мл","magnit","2026-09-17 15:03:19.689",499.99,387.99,"provisional"
"prod_63824390026c58c5","Скраб для тела Synergetic Цветущий инжир и лотос, 300 мл","magnit","2026-09-17 15:13:20.519",499.99,387.99,"provisional"
"prod_63824390026c58c5","Скраб для тела Synergetic Цветущий инжир и лотос, 300 мл","magnit","2026-09-17 15:23:21.448",499.99,387.99,"provisional"
"prod_63824390026c58c5","Скраб для тела Synergetic Цветущий инжир и лотос, 300 мл","magnit","2026-09-17 16:31:12.509",499.99,387.99,"provisional"
"prod_63824390026c58c5","Скраб для тела Synergetic Цветущий инжир и лотос, 300 мл","magnit","2026-09-17 16:41:13.540",499.99,387.99,"provisional"
"prod_648d04b3570c1067","Крем-спрей для волос `MIXIT` RE:START многофункциональный 15в1 250 мл","podruzhka","2026-09-17 15:05:45.837",528,271,"provisional"
"prod_648d04b3570c1067","Крем-спрей для волос `MIXIT` RE:START многофункциональный 15в1 250 мл","podruzhka","2026-09-17 15:15:50.159",528,271,"provisional"
"prod_648d04b3570c1067","Крем-спрей для волос `MIXIT` RE:START многофункциональный 15в1 250 мл","podruzhka","2026-09-17 15:25:54.198",528,271,"provisional"
"prod_648d04b3570c1067","Крем-спрей для волос `MIXIT` RE:START многофункциональный 15в1 250 мл","podruzhka","2026-09-17 16:33:47.596",528,271,"provisional"
"prod_65050a5317e73975","Фартук рабочий ProfiCool Непромокаемый фартук профессиональный для работы","mvideo","2026-09-17 14:43:17.146",2682,1103,"provisional"
"prod_65050a5317e73975","Фартук рабочий ProfiCool Непромокаемый фартук профессиональный для работы","mvideo","2026-09-17 14:53:23.795",2682,1103,"provisional"
"prod_65050a5317e73975","Фартук рабочий ProfiCool Непромокаемый фартук профессиональный для работы","mvideo","2026-09-17 15:03:26.685",2682,1103,"provisional"
"prod_65050a5317e73975","Фартук рабочий ProfiCool Непромокаемый фартук профессиональный для работы","mvideo","2026-09-17 15:13:29.230",2682,1103,"provisional"
"prod_65050a5317e73975","Фартук рабочий ProfiCool Непромокаемый фартук профессиональный для работы","mvideo","2026-09-17 15:23:32.184",2682,1103,"provisional"
"prod_65050a5317e73975","Фартук рабочий ProfiCool Непромокаемый фартук профессиональный для работы","mvideo","2026-09-17 16:31:23.279",2682,1103,"provisional"
"prod_65050a5317e73975","Фартук рабочий ProfiCool Непромокаемый фартук профессиональный для работы","mvideo","2026-09-17 16:41:24.861",2682,1103,"provisional"
"prod_693e94418bf94ca0","Мармелад жевательный ORION Tinglezz со вкусом колы и лайма , 75г","lenta","2026-09-17 14:43:50.651",315.79,254.99,"provisional"
"prod_693e94418bf94ca0","Мармелад жевательный ORION Tinglezz со вкусом колы и лайма , 75г","lenta","2026-09-17 14:55:04.637",315.79,254.99,"provisional"
"prod_693e94418bf94ca0","Мармелад жевательный ORION Tinglezz со вкусом колы и лайма , 75г","lenta","2026-09-17 15:06:26.495",315.79,254.99,"provisional"
"prod_693e94418bf94ca0","Мармелад жевательный ORION Tinglezz со вкусом колы и лайма , 75г","lenta","2026-09-17 15:17:42.551",315.79,254.99,"provisional"
"prod_693e94418bf94ca0","Мармелад жевательный ORION Tinglezz со вкусом колы и лайма , 75г","lenta","2026-09-17 16:37:37.960",315.79,254.99,"provisional"
"prod_6d4ca4b35f51aeed","Яйцо шоколадное MEGA SECRET Пираты-прилипалы , 20г","lenta","2026-09-17 14:44:00.680",61.09,49.99,"provisional"
"prod_6d4ca4b35f51aeed","Яйцо шоколадное MEGA SECRET Пираты-прилипалы , 20г","lenta","2026-09-17 14:55:13.619",61.09,49.99,"provisional"
"prod_6d4ca4b35f51aeed","Яйцо шоколадное MEGA SECRET Пираты-прилипалы , 20г","lenta","2026-09-17 15:06:37.180",61.09,49.99,"provisional"
"prod_6d4ca4b35f51aeed","Яйцо шоколадное MEGA SECRET Пираты-прилипалы , 20г","lenta","2026-09-17 15:17:51.633",61.09,49.99,"provisional"
"prod_6d4ca4b35f51aeed","Яйцо шоколадное MEGA SECRET Пираты-прилипалы , 20г","lenta","2026-09-17 16:37:46.862",61.09,49.99,"provisional"
"prod_6e4f288a9869d9a2","Сыворотка для лица `DR. ALTHEA` SKIN RELIEF ESSENCE успокаивающая против несовершенств 30 мл","podruzhka","2026-09-17 15:05:45.832",1785,1320,"provisional"
"prod_6e4f288a9869d9a2","Сыворотка для лица `DR. ALTHEA` SKIN RELIEF ESSENCE успокаивающая против несовершенств 30 мл","podruzhka","2026-09-17 15:15:50.157",1785,1320,"provisional"
"prod_6e4f288a9869d9a2","Сыворотка для лица `DR. ALTHEA` SKIN RELIEF ESSENCE успокаивающая против несовершенств 30 мл","podruzhka","2026-09-17 15:25:54.196",1785,1320,"provisional"
"prod_6e4f288a9869d9a2","Сыворотка для лица `DR. ALTHEA` SKIN RELIEF ESSENCE успокаивающая против несовершенств 30 мл","podruzhka","2026-09-17 16:33:47.595",1785,1320,"provisional"
"prod_6e5d8b4717e75beb","Стиральная машина Samsung WW60AG4S00CELD","holodilnik","2026-09-17 16:33:31.792",36990,34399,"provisional"
"prod_6e5d8b4717e75beb","Стиральная машина Samsung WW60AG4S00CELD","holodilnik","2026-09-17 16:43:32.598",36990,34399,"provisional"
"prod_6f685630f66e9218","Погремушка ND Play Веселый кролик NDT-004","mvideo","2026-09-17 14:43:17.124",860,824,"provisional"
"prod_6f685630f66e9218","Погремушка ND Play Веселый кролик NDT-004","mvideo","2026-09-17 14:53:23.770",860,824,"provisional"
"prod_6f685630f66e9218","Погремушка ND Play Веселый кролик NDT-004","mvideo","2026-09-17 15:03:26.668",860,824,"provisional"
"prod_6f685630f66e9218","Погремушка ND Play Веселый кролик NDT-004","mvideo","2026-09-17 15:13:29.209",860,824,"provisional"
"prod_6f685630f66e9218","Погремушка ND Play Веселый кролик NDT-004","mvideo","2026-09-17 15:23:32.163",860,824,"provisional"
"prod_6f685630f66e9218","Погремушка ND Play Веселый кролик NDT-004","mvideo","2026-09-17 16:31:23.266",860,824,"provisional"
"prod_6f685630f66e9218","Погремушка ND Play Веселый кролик NDT-004","mvideo","2026-09-17 16:41:24.849",860,824,"provisional"
"prod_6fae1d12871bd861","Lotion Tonique Hydratante Увлажняющий тоник для нормальной и сухой кожи","iledebeaute","2026-09-17 15:06:13.342",3200,2240,"provisional"
"prod_6fae1d12871bd861","Lotion Tonique Hydratante Увлажняющий тоник для нормальной и сухой кожи","iledebeaute","2026-09-17 15:17:15.904",3200,2240,"provisional"
"prod_6fae1d12871bd861","Lotion Tonique Hydratante Увлажняющий тоник для нормальной и сухой кожи","iledebeaute","2026-09-17 15:28:30.696",3200,2240,"provisional"
"prod_6fae1d12871bd861","Lotion Tonique Hydratante Увлажняющий тоник для нормальной и сухой кожи","iledebeaute","2026-09-17 16:37:14.183",3200,2240,"provisional"
"prod_6fe50946c0cfb29b","Гель-ламинатор для бровей `LUXVISAGE` BROW LAMINATOR суперсильной фиксации тон Бесцветный","podruzhka","2026-09-17 15:05:41.614",411,226,"provisional"
"prod_6fe50946c0cfb29b","Гель-ламинатор для бровей `LUXVISAGE` BROW LAMINATOR суперсильной фиксации тон Бесцветный","podruzhka","2026-09-17 15:15:47.452",411,226,"provisional"
"prod_6fe50946c0cfb29b","Гель-ламинатор для бровей `LUXVISAGE` BROW LAMINATOR суперсильной фиксации тон Бесцветный","podruzhka","2026-09-17 15:25:51.643",411,226,"provisional"
"prod_6fe50946c0cfb29b","Гель-ламинатор для бровей `LUXVISAGE` BROW LAMINATOR суперсильной фиксации тон Бесцветный","podruzhka","2026-09-17 16:33:44.880",411,226,"provisional"
"prod_74b2d50e138d2d0a","Шина для мотоциклов Anlas Capra-R 100/90-19 57H","mvideo","2026-09-17 14:43:17.133",18500,14784,"provisional"
"prod_74b2d50e138d2d0a","Шина для мотоциклов Anlas Capra-R 100/90-19 57H","mvideo","2026-09-17 14:53:23.776",18500,14784,"provisional"
"prod_74b2d50e138d2d0a","Шина для мотоциклов Anlas Capra-R 100/90-19 57H","mvideo","2026-09-17 15:03:26.673",18500,14784,"provisional"
"prod_74b2d50e138d2d0a","Шина для мотоциклов Anlas Capra-R 100/90-19 57H","mvideo","2026-09-17 15:13:29.214",18500,14784,"provisional"
"prod_74b2d50e138d2d0a","Шина для мотоциклов Anlas Capra-R 100/90-19 57H","mvideo","2026-09-17 15:23:32.172",18500,14784,"provisional"
"prod_74b2d50e138d2d0a","Шина для мотоциклов Anlas Capra-R 100/90-19 57H","mvideo","2026-09-17 16:31:23.270",18500,14784,"provisional"
"prod_74b2d50e138d2d0a","Шина для мотоциклов Anlas Capra-R 100/90-19 57H","mvideo","2026-09-17 16:41:24.853",18500,14784,"provisional"
"prod_754459bb5e9acffc","Мороженое Коровка из Кореновки Фисташковое пралине с макаронс и миндалем 15%, 300 г","magnit","2026-09-17 14:43:16.337",599.99,449.99,"provisional"
"prod_754459bb5e9acffc","Мороженое Коровка из Кореновки Фисташковое пралине с макаронс и миндалем 15%, 300 г","magnit","2026-09-17 14:53:18.549",599.99,449.99,"provisional"
"prod_754459bb5e9acffc","Мороженое Коровка из Кореновки Фисташковое пралине с макаронс и миндалем 15%, 300 г","magnit","2026-09-17 15:03:19.667",599.99,449.99,"provisional"
"prod_754459bb5e9acffc","Мороженое Коровка из Кореновки Фисташковое пралине с макаронс и миндалем 15%, 300 г","magnit","2026-09-17 15:13:20.499",599.99,449.99,"provisional"
"prod_754459bb5e9acffc","Мороженое Коровка из Кореновки Фисташковое пралине с макаронс и миндалем 15%, 300 г","magnit","2026-09-17 15:23:21.428",599.99,449.99,"provisional"
